"strain","resistance","UMAP01","UMAP02","UMAP03","UMAP04","UMAP05","UMAP06","UMAP07","UMAP08","UMAP09","UMAP10"
"DA62984","nonHR",3.16449284553528,2.62932109832764,0.94896411895752,-1.21962094306946,-0.231800004839897,0.821959018707275,-0.445135205984116,-0.920043289661407,1.62142622470856,0.416504800319672
"DA62986","nonHR",-5.7774510383606,1.23847889900208,-3.51431035995483,1.85299062728882,-0.0757332146167755,1.18644213676453,1.02635955810547,1.55962038040161,1.40511631965637,-3.79929256439209
"DA62988","nonHR",3.29745244979858,2.58318495750427,1.00357663631439,-1.24809145927429,-0.258747160434723,0.840231359004974,-0.425908803939819,-0.896814584732056,1.58654069900513,0.319828182458878
"DA62990","nonHR",-6.41709518432617,1.66374623775482,-3.41839981079102,1.80073940753937,0.425498306751251,1.14395141601562,0.92403256893158,2.12943816184998,1.32534873485565,-3.503169298172
"DA62992","nonHR",-6.73617029190063,1.61318111419678,-3.40146708488464,1.90132451057434,0.348346412181854,1.13944435119629,0.951688826084137,1.97286105155945,1.39908218383789,-3.6250479221344
"DA62994","nonHR",3.40998029708862,2.65263557434082,1.02408134937286,-1.31046092510223,-0.137463420629501,0.818811595439911,-0.544793784618378,-0.880366444587708,1.53483045101166,0.277873635292053
"DA62996","nonHR",-4.54549407958984,1.52064609527588,-3.3721182346344,1.44174003601074,0.217662751674652,1.63466000556946,1.22527837753296,1.96965897083282,0.995877027511597,-3.79328775405884
"DA62998","HR",-1.228560090065,-10.6143274307251,1.55837917327881,0.115510120987892,2.2216317653656,-3.96824526786804,-0.854926824569702,0.386295109987259,-4.52776050567627,6.69851541519165
"DA63000","nonHR",-6.32631397247314,1.37664520740509,-3.19758701324463,1.19311988353729,-0.424859225749969,0.895487487316132,1.14706099033356,1.15213966369629,1.57025742530823,-4.110032081604
"DA63002","HR",5.77557277679443,2.179847240448,2.74538826942444,-2.31547975540161,1.10889542102814,1.12919640541077,-1.6433584690094,-1.02819657325745,0.526104032993317,0.495302081108093
"DA63004","nonHR",3.04741740226746,2.86978006362915,1.00371611118317,-1.49155867099762,-0.207492634654045,1.01544332504272,-0.323877722024918,-1.10669159889221,1.3077118396759,0.476783215999603
"DA63006","nonHR",-5.18480443954468,0.625277280807495,-3.13612174987793,0.75505530834198,-1.07250785827637,1.13083624839783,1.18240201473236,0.481951683759689,1.47438824176788,-4.72032690048218
"DA63010","nonHR",-4.2670202255249,1.8030012845993,-3.07056307792664,1.40661907196045,0.196477711200714,1.61521005630493,1.15595626831055,1.74651694297791,1.02563035488129,-3.57625269889832
